"X","Time","PopBio","Time_units","PopBio_units","Rep_ID","ID","Medium","Temp","Citation","Species","Rep","avg_count","group","counter","logPopBio"
174,360.916767189385,201415222.917051,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,2,19.1208791208791
175,334.37876960193,190646991.8844,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,3,19.0659340659341
176,313.148371531966,180454461.128487,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,4,19.010989010989
177,286.610373944511,153031424.346612,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,5,18.8461538461539
178,270.205066344994,144849928.882893,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,6,18.7912087912088
181,247.044632086852,122837589.022926,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,7,18.6263736263736
180,240.772014475271,110054198.547762,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,8,18.5164835164835
179,220.506634499397,88339976.3752948,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,9,18.2967032967033
182,196.86369119421,74915257.4390049,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,10,18.1318681318681
183,174.185765983112,36674139.4528268,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,11,17.4175824175824
184,144.270205066345,2772236.17302006,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,12,14.8351648351648
185,99.3968636911943,127802.54801441,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,13,11.7582417582418
186,75.2714113389626,16735.2863655665,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,14,9.72527472527473
187,55.4885404101327,3593.25295502481,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,15,8.1868131868132
188,45.8383594692401,1858.40250143844,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,16,7.52747252747253
189,30.8805790108565,338.382131748327,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,17,5.82417582417583
190,23.642943305187,230.340912452184,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,18,5.43956043956045
191,6.27261761158023,58.31935721413,"Hours","N","65_1",65,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei",1,19,199,19,4.06593406593407
103,337.162954279015,417077044.644869,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,1,19.8487815220374
102,310.902696365768,338321647.296149,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,2,19.6395076201641
101,294.95896834701,304823908.310351,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,3,19.535244818039
100,271.512309495897,222227855.284895,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,4,19.2192137886309
99,264.947245017585,222421948.000548,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,5,19.2200868025243
98,245.25205158265,162072918.809732,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,6,18.9035569080342
97,240.093786635404,145816547.964667,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,7,18.7978598687985
96,221.805392731536,69414822.6142266,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,8,18.0556109850091
95,199.765533411489,31348264.8849823,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,9,17.26066947694
94,192.731535756155,24050044.435881,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,10,16.9956474021601
93,168.815943728019,14173899.5788147,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,11,16.4669127734405
92,123.79835873388,527037.411199995,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,12,13.1750268139982
91,100.351699882767,96376.440847882,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,13,11.4760170611859
90,76.4361078546307,21803.7144953084,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,14,9.98983562395555
89,55.3341148886283,3583.62845755287,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,15,8.18413110174359
88,48.3001172332942,1703.40696692267,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,16,7.4403856227084
87,31.8874560375146,384.98580185699,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,17,5.95320645531423
86,23.4466588511137,193.028826922938,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,18,5.26283954004646
85,7.50293083235636,51.1709752985005,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,19,3.93517248260215
84,0.937866354044473,39.2553621304904,"Hours","N","66_1",66,"MRS broth",8,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",1,20,193,20,3.67008804968703
1,345.07029166765,2934.02518500176,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,1,7.98413054251127
2,320.900783443849,2517.07210322907,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,2,7.83085164122047
3,314.290328480072,3434.28022121038,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,3,8.14156264011138
4,310.74093848078,2329.70833347797,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,4,7.75349835995941
5,294.645827925526,2420.95029467491,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,5,7.79191542582061
7,291.282269863369,7072.42870947292,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,6,8.86395922316351
6,288.766311914482,4212.10666156308,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,7,8.34571819619133
8,285.32635627817,6751.33363193727,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,8,8.817495339453
11,270.494902895439,2403.41839041153,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,9,7.7846473322793
15,266.957901691956,1797.0893200264,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,10,7.49392359062699
10,266.286841918965,2255.91534731848,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,11,7.72131108856219
14,266.245545932935,1630.82716275203,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,12,7.39684262689667
9,263.911290322581,4049.15230689289,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,13,8.3062628312528
13,263.087435401279,1530.14383691849,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,14,7.33311702102556
12,261.378813979281,2118.01460038391,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,15,7.65823441961441
16,253.374619486986,3035.51032898423,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,16,8.01813483729381
18,247.019167236945,1963.4110808933,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,17,7.58243858696935
17,243.542045213205,2350.05524349485,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,18,7.76219411473205
23,242.090491304245,1567.32823442527,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,19,7.3571276871888
22,241.769415012861,1967.23719388206,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,20,7.58438539773934
20,239.014972744649,2813.93462302545,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,21,7.94233900464875
24,238.932380772589,1470.56517889188,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,22,7.29340208131769
19,238.2633857989,1876.21738991107,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,23,7.53701300233617
21,237.985670292848,3310.85782900467,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,24,8.10496259763551
25,236.826285485051,1401.7973818741,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,25,7.24551053637587
26,230.240608112891,2323.66884033655,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,26,7.75090261226609
27,224.628483611393,2112.52389819229,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,27,7.65563867192109
29,223.164540906624,1278.23015138339,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,28,7.15323170587819
28,219.689483682186,1554.96863924858,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,29,7.34921065672416
32,217.993251055997,2372.42660388242,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,30,7.77166859381268
35,215.86031337754,1831.46697206964,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,31,7.51287254878826
30,215.788045401987,1038.00174088083,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,32,6.94505274087359
33,214.485157042735,2226.24764178442,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,33,7.70807277532624
36,213.404234608396,1746.048984423,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,34,7.46511079123109
34,212.372867357293,2021.32994251005,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,35,7.61151096113458
31,210.35555843972,3870.83919501672,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,36,8.26122660877363
37,199.406960143474,1783.84372231027,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,37,7.48652570970102
38,196.563731505298,1270.12693595585,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,38,7.14687212402955
45,194.151013521486,1702.41353766436,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,39,7.43980225122118
46,192.740755598556,1570.58632704838,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,40,7.35920428534346
39,191.655703565613,1192.4859671233,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,41,7.08379545508177
43,191.017680581448,1940.61016830138,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,42,7.57075772234939
44,190.305324822427,1761.06982525063,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,43,7.47367675861906
41,187.540558557708,2322.76426774629,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,44,7.75051325011209
42,186.826137999387,2073.94706080735,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,45,7.63720886329849
47,181.520636194162,1340.93612639016,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,46,7.20112325082002
40,180.925973995328,3067.98846541332,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,47,8.02877740283644
48,176.950202940274,1142.04552761907,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,48,7.04057625598792
50,175.227127923166,1411.10687479735,"Hours","N","67_1",67,"MRS",10,"Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum",1,151,204,49,7.25212969299384
